ID,Code,ProfileID,DateEffective,OrganizationStructureID,PositionID,CostCentreID,LaborType,EmployeeTypeID,PayrollGroupID,WorkLocation,Supervisor,ServerUpdate,ServerCreate,UserUpdate,UserCreate,DateCreate,DateUpdate,UserLockID,DateLock,IsDelete,IPCreate,IPUpdate,JobTitleID,Status,FileAttach,Note,Description,RequirCondit,Rromotion,ShortTasks,LongTasks,Role,IsJobTitleMain,DecisionNo,DecisionDate,DecisionPersion,LocationCode,OrgOld,PositionOld,LaborTypeOld,CostCentreOld,PayrollGroupOld,WorkLocationOld,LocationCodeOld,JobTitleOld,EmployeeTypeOld,SupervisorOld,CodeOld,OrgLineDefaultID,ProducteLineDefaultID,FormType,CodeEmp,IsExistentConcurrentPosition,PositionType,PositionRate,ShopID,JRType,UserApprove,SalaryClassID,Duration,DateNotice,TypeOfTransferID,DateComeBack,SalaryClassNameOld,OrgStructureOldID,CostSourceID,HighSupervisor,AbilityTileID,SubjectGroupID,SubjectID,EmployeeGroupID,NationalityGroupID,CostActivityID,JobDescription,Permission,TaskLongTerm,TaskShortTerm,CompanyID,WorkPlaceID,RegionID,SuggetedUserID,DateSugget,SortID,PayrollCategoryID,MidSupervisor,UnitStructureID,UserSubmit,UserApproveID,UserApproveID2,UserApproveID3,UserApproveID4,UserProcessID,UserProcessID2,UserProcessID3,UserProcessID4,DateProcess,DateProcess2,DateProcess3,DateProcess4,SkillLevel,UsualAllowanceGroupID,CompanyOldID,DelegateCompanyID,ReplaceForProfileID,ReplaceForReasonID,IsCreateBasicSalary,IsNotComputProductSalary,TypeWorkHistory,AreaPostJobWorkID,IsUpdateProfile,NoSendMail
0E18ED69-734F-4654-B5E7-1F2619C9C7AB,NULL,04B24710-5D39-4384-99E0-38DCAB49A42A,9/1/2019 0:00,85B54972-10DC-4660-A518-00B6B840020A,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,hnhieu,hnhieu,9/6/2019 11:02,9/6/2019 11:02,NULL,NULL,NULL,NULL,NULL,15D35F43-96A6-4B55-866B-C86832A34D9F,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Công nhân,NULL,NULL,NULL,NULL,NULL,Công nhân mài quần bò (Lấy dấu),NULL,NULL,NULL,NULL,NULL,NULL,106915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85B54972-10DC-4660-A518-00B6B840020A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,NULL,NULL,NULL,NULL,88900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25A18FD0-2E63-4DAC-A2BC-1FAAAE227849,NULL,CC11ECE9-30CA-4393-8022-46DB237DFBB9,9/13/2018 0:00,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vnr,ctoi,9/19/2018 8:44,6/14/2019 18:36,NULL,NULL,NULL,NULL,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,70579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
0AEBFCB1-2F1A-43CA-BCA2-2053F38080D5,NULL,0770A116-EEAD-4AE7-B8DD-AC0845EDA77A,6/28/2017 0:00,CF01AD24-6FA0-425E-ADCA-004B367EEC31,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,E_DIRECT,044A3A4F-5556-4007-B48A-7976ADEC345C,NULL,NULL,NULL,NULL,NULL,Vnr,nmthu,6/28/2017 9:15,6/14/2019 18:36,NULL,NULL,NULL,NULL,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A296A88-4D21-422E-94AA-D91AA6553156,NULL,NULL,NULL,NULL,51072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
7892A4A3-9BA0-48F8-9C99-207B30BB4B4D,NULL,B9346EDC-31A1-400A-B4CB-33184496FFC2,4/17/2020 0:00,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,5C542667-6E02-481B-9035-AC102CA65531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ctoi,ctoi,4/27/2020 15:25,4/27/2020 15:25,NULL,NULL,NULL,NULL,NULL,FE3874DB-C165-4392-9525-49DC5BAA202E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tổ trưởng,NULL,NULL,NULL,NULL,NULL,Chuyền trưởng chuyền may (May công nghiệp),NULL,NULL,NULL,NULL,NULL,NULL,98742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,102779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
B2714F23-6C92-405E-92E0-208123FBC8B1,NULL,5C638812-3A22-4C92-A456-7111A2AA7F7A,2/10/2020 0:00,1560D69A-B684-4762-913D-003400F3952E,746DF068-4B43-4E97-99F8-6AB764B9AE2B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nhu.luong,nhu.luong,2/10/2020 9:11,2/10/2020 9:11,NULL,NULL,NULL,NULL,NULL,B94F4355-F566-423C-B2E3-AE2654091C1C,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2D6506E5-83A7-4876-99EB-8E3258EE7243,0AD27857-C499-4EC6-A779-4F74D6298209,NULL,NULL,NULL,96385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5B36F27E-A857-451C-ADA0-229541539D48,NULL,C55FED7B-20D2-4B1F-84A8-7369D6C84504,12/15/2015 0:00,CF01AD24-6FA0-425E-ADCA-004B367EEC31,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,044A3A4F-5556-4007-B48A-7976ADEC345C,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,NULL,Vnr,nmthu,12/15/2015 9:21,6/14/2019 18:36,NULL,NULL,NULL,192.168.24.27,172.16.39.1,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,Công nhân vận hành máy may( May công nghiệp),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chuyền đào tạo,Công nhân,NULL,NULL,,,NULL,Công nhân vận hành máy may( May công nghiệp),NULL,NULL,NULL,NULL,NULL,NULL,78006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A296A88-4D21-422E-94AA-D91AA6553156,NULL,NULL,NULL,NULL,5110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
4282CE26-2681-4A6A-BE89-23D05BBE79D4,NULL,6A0BDFB8-74D7-4DEA-8BB4-EF29332AF44A,6/8/2020 0:00,85B54972-10DC-4660-A518-00B6B840020A,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,trantrang,trantrang,6/25/2020 14:32,6/25/2020 14:32,NULL,NULL,NULL,NULL,NULL,B0F28250-DF01-46D4-88A8-9B0DA8D8E89D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Công nhân,NULL,NULL,NULL,NULL,NULL,Công nhân mài quần bò (Kỹ thuật khô),NULL,NULL,NULL,NULL,NULL,NULL,110008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AC55F1CC-3150-4243-9860-5FF2C9DE406D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,NULL,NULL,NULL,NULL,107684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,E00F018C-3221-4790-A4C4-D9F2255B50D0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C065A660-70AD-4EBE-9F24-2B8A308DF4C4,NULL,4FDB90F1-F286-45AF-9D0C-5E7B671A9BFD,3/28/2017 0:00,CF01AD24-6FA0-425E-ADCA-004B367EEC31,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,E_DIRECT,044A3A4F-5556-4007-B48A-7976ADEC345C,NULL,NULL,NULL,NULL,NULL,Vnr,nmthu,3/28/2017 10:23,6/14/2019 18:36,NULL,NULL,NULL,NULL,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A296A88-4D21-422E-94AA-D91AA6553156,NULL,NULL,NULL,NULL,47877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
7244E7DF-D725-4B93-A653-2D93625D01BE,NULL,75DAC46B-C8A5-4AE3-8765-47DDFE864AA3,5/7/2020 0:00,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ctoi,ctoi,5/7/2020 9:30,5/7/2020 9:30,NULL,NULL,NULL,NULL,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Công nhân,NULL,NULL,NULL,NULL,NULL,Công nhân vận hành máy may (May công nghiệp),NULL,NULL,NULL,NULL,NULL,NULL,100616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,103146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
F766A5C3-7ACF-4806-8A31-2EB79555A306,NULL,8A195831-9EC7-4F1A-99AA-DCF7878BA036,6/29/2020 0:00,85B54972-10DC-4660-A518-00B6B840020A,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,hnhieu,hnhieu,6/29/2020 15:24,6/29/2020 16:40,NULL,NULL,NULL,NULL,NULL,15D35F43-96A6-4B55-866B-C86832A34D9F,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,NULL,NULL,NULL,NULL,107955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10804A14-128E-4D3C-927B-2EF70AB596EE,NULL,5C01DC5D-EE5E-46B3-B20D-69814963AC12,5/12/2014 0:00,85B54972-10DC-4660-A518-00B6B840020A,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,044A3A4F-5556-4007-B48A-7976ADEC345C,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,Nhà máy Thời trang Phong Phú,NULL,AB0A7182-3358-40D1-B236-5D6AD0CA51FA,NULL,Vnr,admin,7/29/2014 10:16,6/14/2019 18:36,NULL,NULL,NULL,172.16.39.141,192.168.23.97,AB0A7182-3358-40D1-B236-5D6AD0CA51FA,E_APPROVED,NULL,NULL,"Công nhân mài, chà quần bò",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bộ phận thời trang ,Công nhân,NULL,NULL,,Nhà máy Thời trang Phong Phú,NULL,"Công nhân mài, chà quần bò",NULL,NULL,NULL,NULL,NULL,NULL,51100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,2ABFC415-6145-4238-92D7-F1997411F7E4,NULL,NULL,NULL,6893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
D8DB998A-41E1-4276-B083-32E0989E1667,NULL,94E6ECCC-08ED-47B9-B4E5-3874307EBC53,6/30/2016 0:00,85B54972-10DC-4660-A518-00B6B840020A,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,5BB552BD-F00C-4784-89E2-5F552BF7A540,Nhà máy Thời trang Phong Phú,NULL,AB0A7182-3358-40D1-B236-5D6AD0CA51FA,NULL,Vnr,nthoa,5/27/2016 16:00,6/14/2019 18:36,NULL,NULL,NULL,10.10.5.43,NULL,15D35F43-96A6-4B55-866B-C86832A34D9F,E_APPROVED,NULL,NULL,"Công nhân mài, chà quần bò",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WK2,Công nhân,NULL,NULL,,Nhà máy Thời trang Phong Phú,NULL,"Công nhân mài, chà quần bò",NULL,NULL,NULL,NULL,NULL,NULL,46922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,2ABFC415-6145-4238-92D7-F1997411F7E4,NULL,NULL,NULL,39113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
B64872D1-770B-477F-BC02-352768E02CBE,NULL,47301F52-679B-48FA-8E69-6AEDFF23E698,9/19/2016 0:00,CF01AD24-6FA0-425E-ADCA-004B367EEC31,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,044A3A4F-5556-4007-B48A-7976ADEC345C,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,NULL,NULL,,NULL,Vnr,nmthu,9/19/2016 10:29,6/14/2019 18:36,NULL,NULL,NULL,192.168.24.102,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A296A88-4D21-422E-94AA-D91AA6553156,NULL,NULL,NULL,NULL,43843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
CF2205FC-6D52-40D2-9EDF-3604DC67124C,NULL,66302DB5-7188-4D21-ADE6-63F03967CA4B,6/18/2016 0:00,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,NULL,NULL,NULL,NULL,Vnr,ctoi,6/18/2016 16:32,6/14/2019 18:36,NULL,NULL,NULL,192.168.30.90,NULL,NULL,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,542042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,39170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
8FD73362-9D4E-498D-8080-37D8D69F660D,NULL,280E1EDE-47EA-48C8-AA01-6B078DEA92E2,6/4/2015 0:00,CF01AD24-6FA0-425E-ADCA-004B367EEC31,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,044A3A4F-5556-4007-B48A-7976ADEC345C,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,,NULL,E19B93EA-EA6B-46FA-80B5-2A594178F59F,NULL,Vnr,ltndiem,6/4/2015 14:08,6/14/2019 18:36,NULL,NULL,NULL,192.168.24.122,172.16.39.1,E19B93EA-EA6B-46FA-80B5-2A594178F59F,E_APPROVED,NULL,NULL,Công nhân ủi bán thành phẩm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chuyền đào tạo,Công nhân,NULL,NULL,,,NULL,Công nhân ủi bán thành phẩm,NULL,NULL,NULL,NULL,NULL,NULL,73952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A296A88-4D21-422E-94AA-D91AA6553156,NULL,NULL,NULL,NULL,8191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
DCC4158E-56C9-43B4-876A-392C55DE59CB,NULL,DE591218-5A7E-460C-BFD3-C262B06AD761,3/29/2016 0:00,6FDEEE1B-4BAB-4155-95A9-005B5669EEAE,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,NULL,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,NULL,ctoi,lhyen,6/17/2016 9:55,6/11/2020 8:19,NULL,NULL,NULL,192.168.30.141,NULL,45EF72C6-D285-4AEA-83BD-8139C21623B0,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,542192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BC59C03F-8774-470F-90DE-91C899280F1E,NULL,NULL,NULL,NULL,39229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
6EDB20E0-3FDC-480E-8081-39B8814142D0,NULL,279804C5-23E7-40EB-880D-8F5CC1DD74C7,6/8/2020 0:00,85B54972-10DC-4660-A518-00B6B840020A,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,NULL,NULL,288B85F4-9D04-4442-97A8-117519E72D0B,NULL,NULL,NULL,NULL,trantrang,trantrang,6/25/2020 14:56,6/25/2020 14:56,NULL,NULL,NULL,NULL,NULL,B0F28250-DF01-46D4-88A8-9B0DA8D8E89D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Công nhân,NULL,NULL,Payroll TGN4,NULL,NULL,Công nhân mài quần bò (Kỹ thuật khô),NULL,NULL,NULL,NULL,NULL,NULL,99022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AC55F1CC-3150-4243-9860-5FF2C9DE406D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CA996696-1290-46BC-A4BB-C74B26AE56BD,NULL,NULL,NULL,NULL,107689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,E00F018C-3221-4790-A4C4-D9F2255B50D0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35C7885B-02CB-4F8F-B506-3CF49421B70D,NULL,58D31AC7-7EC6-469D-B015-57703B5A5B3C,12/13/2016 0:00,CF01AD24-6FA0-425E-ADCA-004B367EEC31,D67C6BDA-49AA-4DB9-A2C0-69D884506392,NULL,E_DIRECT,044A3A4F-5556-4007-B48A-7976ADEC345C,NULL,NULL,NULL,NULL,NULL,Vnr,nmthu,12/13/2016 8:55,6/14/2019 18:36,NULL,NULL,NULL,NULL,NULL,1A58745E-0D1C-4BBB-B3E3-3E0B62F3223E,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A296A88-4D21-422E-94AA-D91AA6553156,NULL,NULL,NULL,NULL,45509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
FC3D166E-138D-4A25-BDE0-3DF8FC220D19,NULL,9CC65277-EC24-41B9-BBC4-0A7A7F491315,12/2/2013 0:00,D1739D97-7FCF-433B-BCB9-00B023B3A35B,26A12389-6A49-4C25-97BE-B6E85E65E6C9,NULL,NULL,NULL,DB18A177-006E-4CAA-A9EF-77FCB5B7DAE2,NULL,50102,NULL,NULL,nthchinh,admin,7/29/2014 10:16,5/21/2020 15:01,NULL,NULL,NULL,172.16.39.141,NULL,51EDCE28-F97F-42B5-BABB-FBC23EA3377B,E_APPROVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"- Quản lý nhân sự, cân đối giải quyết đơn xin nghỉ phép,...sắp xếp bố trí lao động phù hợp
- Hướng dẫn thao tác, kiểm soát chất lượng trên chuyền
- Tiếp nhận, hướng dẫn đào tạo và đánh giá sau đào tạo đối với công nhân mới. 
- Nhận kế hoạch sản xuất từ Tổ trưởng sản xuất, bố trí LĐ/ máy đáp ứng KH và kiểm soát sản lượng trong ca .
- Theo dõi, báo cáo và đề xuất kịp thời đến Tổ trưởng sản xuất về các vấn đề phát sinh làm ảnh hường đến tiến độ sản xuất.
- Quản lý máy móc thiết bị, công cụ dụng cụ; liên hệ bộ phận cơ điện để giải quyết.",NULL,NULL,NULL,25E62C81-CB1A-4273-86E0-77593DAFF184,NULL,NULL,NULL,NULL,9094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
